name,memberCity,memberCounry,MemberGender,memberAge,CitiesVisited,memberDescription,Activitiy,Type,ownerdesc,rating,review
Raymondotag,Crowborough,United Kingdom, male , 35-49 ,"London, UK,North Iceland,Paphos, Cyprus,Torquay, UK,Aberdeen, UK,Agios Nikolaos, Greece,Akureyri, Iceland,Ambleside, UK,Amsterdam, The Netherlands,Ashford, UK,Benidorm, Spain,Birmingham, UK,",[],"Kayaking London, London"," Boat Tours
","Enjoy the great outdoors in the heart of central London! Kayaking London gives you the opportunity to explore the city from a completely different perspective, the River Thames itself. If you're looking for a special way to celebrate, to enjoy a challenge with your colleagues, or see the citys sights, we have something for you. We cater for beginners and kayakers of all abilities.",5 of 5 stars,"
What a great morning we had with Harry and the team. We were greated with enthusiasm as soon as we arrived, and we were quickly shown what we needed to do, kitted out, and taken through all the instructions to make us competent...
The whole trip was fantasitc and within an hour of it ending there were pictures on facebook...


More 


"
ATKMcM,London,United Kingdom,,,"London, UK,Dublin, Ireland,",[],"Kayaking London, London"," Boat Tours
","Enjoy the great outdoors in the heart of central London! Kayaking London gives you the opportunity to explore the city from a completely different perspective, the River Thames itself. If you're looking for a special way to celebrate, to enjoy a challenge with your colleagues, or see the citys sights, we have something for you. We cater for beginners and kayakers of all abilities.",5 of 5 stars,"
Space? Light? Peace? Challenge? Excitement? Can you get this in London, all at the one time? I reckon you can. Get down to the lads at Kayaking London and even if you have never been in a kayak before you can get right down into the heart of London seeing the famous sights in a whole new way.
"
Southern_Trin,London,United Kingdom,,,"London, UK,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
A really interesting short walk around this historic area close to St Pauls, with some fascinating stories of a grusome past and more recent interesting discoveries.
"
champkis,Dublin,Ireland, female , 25-34 ,"London, UK,Dublin, Ireland,Chipping Norton, UK,Rio de Janeiro, Brazil,Venice, Italy,Las Vegas, NV, USA,New York City, NY, USA,Seville, Spain,San Juan, Puerto Rico,Athens, Greece,Brussels, Belgium,Cody, WY, USA,",[],"Kayaking London, London"," Boat Tours
","Enjoy the great outdoors in the heart of central London! Kayaking London gives you the opportunity to explore the city from a completely different perspective, the River Thames itself. If you're looking for a special way to celebrate, to enjoy a challenge with your colleagues, or see the citys sights, we have something for you. We cater for beginners and kayakers of all abilities.",5 of 5 stars,"
I did the 'Big Ben and back' kayaking trip with Kayaking London on Saturday. It was absolutely brilliant! I really highly recommend it. Everything was so well organised and set up. The staff were so friendly and cheery. Good fun. The trip was timed with the tide which is great as it's not difficult because of this! The starting point...


More 


"
DJA0403,London,United Kingdom,,,"London, UK,New York City, NY, USA,Royal Tunbridge Wells, UK,Clacton-on-Sea, UK,West Drayton, UK,Albany, Australia,Amsterdam, The Netherlands,Bacchus Marsh, Australia,Barnstaple, UK,Bembridge, UK,Brighton, UK,Bunbury, Australia,",[],"Kayaking London, London"," Boat Tours
","Enjoy the great outdoors in the heart of central London! Kayaking London gives you the opportunity to explore the city from a completely different perspective, the River Thames itself. If you're looking for a special way to celebrate, to enjoy a challenge with your colleagues, or see the citys sights, we have something for you. We cater for beginners and kayakers of all abilities.",5 of 5 stars,"
Me and my friend did the full trip from chelsea up the tower bridge and back again. I must say what a great day we had, friendly staff, a fun packed 4 hours and a different way to see the sites of London from the thames. I would highly recommend this to anyone!!!
"
Leighleigh2013,,,,,"London, UK,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
A really intersting walk starting at St Pauls Station which took in some beautiful gardens as well as gruesome facts about the Smithfield area. A really enjoyable evening walk with Tina finishing in Charterhouse Square. I would definitely recommend it.
"
JeroenGoes,,,,,"London, UK,",[],"Baja Bikes London, London"," Tours
","London by bike is the most exciting way to explore this huge city. The English, Dutch, German or even Spanish speaking guide will bring you to several famous spots in London. Various tours are available, passing by hot spots like Notting Hill, Hyde Park, Chinatown, the Houses of Parliament and of course the Big Ben.",5 of 5 stars,
DLP221,London,United Kingdom, female , 25-34 ,"London, UK,Tenerife, Spain,",[],"Kayaking London, London"," Boat Tours
","Enjoy the great outdoors in the heart of central London! Kayaking London gives you the opportunity to explore the city from a completely different perspective, the River Thames itself. If you're looking for a special way to celebrate, to enjoy a challenge with your colleagues, or see the citys sights, we have something for you. We cater for beginners and kayakers of all abilities.",5 of 5 stars,"
This was booked by a friend as a leaving present. We set off from Chelsea and went all the way upto Tower Bridge, it was a great way to see all the sights along the river and to appreciate the river itself. Always felt like we were in safe hands, but allowed to enjoy ourselves and paddle along at our...


More 


"
BeatOstschweiz,Flawil,Flawil,,,"London, UK,",[],"Baja Bikes London, London"," Tours
","London by bike is the most exciting way to explore this huge city. The English, Dutch, German or even Spanish speaking guide will bring you to several famous spots in London. Various tours are available, passing by hot spots like Notting Hill, Hyde Park, Chinatown, the Houses of Parliament and of course the Big Ben.",5 of 5 stars,
Emma_C42,London,United Kingdom,,,"Cardiff, UK,Cork, Ireland,London, UK,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
This was a fascinating walk around the little known (to me anyway) streets of Smithfields. Our guide Tina was knowlegable, funny and really interesting. Through this walk I've subsequently been on other walks in London with Tina, and I can't wait to see what else she has lined up for 2014.
"
Emmanav,London,United Kingdom,,,"London, UK,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
Exploring covent garden with our guide Tina, gave me a whole new perspective on the area. Learning about the history of the theatres, being led off track through covent garden and the hidden areas was exciting and informative. I can't wait to do the Mayfair tour with Tina who is a brilliant guide, and ended the evening perfectly in the...


More 


"
marijnwillem,mykanos,mykanos,,,"London, UK,Parikia, Greece,",[],"Baja Bikes London, London"," Tours
","London by bike is the most exciting way to explore this huge city. The English, Dutch, German or even Spanish speaking guide will bring you to several famous spots in London. Various tours are available, passing by hot spots like Notting Hill, Hyde Park, Chinatown, the Houses of Parliament and of course the Big Ben.",,
LadySekhmet,Philadelphia,Pennsylvania,,,"London, UK,Aegina, Greece,Agios Nikolaos, Greece,Agios Nikolaos, Greece,Agios Nikolaos, Greece,Al Karnak, Egypt,Arica, Chile,Athens, Greece,Atlanta, GA, USA,Atlantic City, NJ, USA,Austin, TX, USA,Baltimore, MD, USA,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
Tina met up with us (there were 2 of us) at the Covent Garden tube station and then walked us around and through Covent Garden. While she discussed some of the more famous areas, buildings, and people associated with the area, she also introduced us to quiet spaces and little known spots. It was a great combination of things. She...


More 


"
JoeMc11,Washington Crossing,Pennsylvania, male , 50-64 ,"London, UK,Venice, Italy,Washington Crossing, PA, USA,Charlotte Amalie, U.S. Virgin Islands,San Juan, Puerto Rico,St. Thomas, U.S. Virgin Islands,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
Folks, if you'd like to really get close with the history of an area of London near St. Paul's, Tina is the guide you should consider. An extremely professional and easy to talk to guide who takes quiet but rightful pride in her knowledge of the area. We learned more about the history of this area of London than we...


More 


"
Liesbeth66,Den Bosch,The Netherlands, female , 35-49 ,"London, UK,Enkhuizen, The Netherlands,",[],"Baja Bikes London, London"," Tours
","London by bike is the most exciting way to explore this huge city. The English, Dutch, German or even Spanish speaking guide will bring you to several famous spots in London. Various tours are available, passing by hot spots like Notting Hill, Hyde Park, Chinatown, the Houses of Parliament and of course the Big Ben.",,
DeHaan2014,Friesland,Netherlands, , 50-64 ,"London, UK,",[],"Baja Bikes London, London"," Tours
","London by bike is the most exciting way to explore this huge city. The English, Dutch, German or even Spanish speaking guide will bring you to several famous spots in London. Various tours are available, passing by hot spots like Notting Hill, Hyde Park, Chinatown, the Houses of Parliament and of course the Big Ben.",,
TravellingFeline,London,UK, Female ,,"Tofino, British Columbia, Canada,Bangkok, Thailand,Hoi An, Vietnam,Chiang Rai, Thailand,Blatten, Switzerland,Canton of Valais,Telegraph Cove, British Columbia, Canada,Bernese Oberland,Chiang Mai, Thailand,Cuiaba, Brazil,London, UK,Paris, France,",[],"Cities at Dawn Photography Workshops, London"," ""Classes/Workshops""
","Photography workshops in London, Paris and Venice focused on capturing these beautiful cities at Dawn. Led by photographer Anthony Epes, these workshops are inspired by Anthony's book series of Cities at Dawn.",5 of 5 stars,"
Getting up in the pitch dark and freezing cold to stand around in the cold doesn't seem like fun but it was a fantastic experience that I would repeat without hesitation. The 2 mornings allow you to see both the usual sights and quirkier locations in a completely different light and atmosphere. Anthony is a great instructor, who puts you...


More 


"
vicky_b_09,West Midlands,UK, female , 25-34 ,"London, UK,Manchester, UK,Rome, Italy,Venice, Italy,Croydon, UK,Nice, France,Dubrovnik, Croatia,Glasgow, UK,Orlando, FL, USA,Steventon, UK,Barcelona, Spain,Birmingham, UK,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
Tina recently put together a bespoke walking tour for our charity, Cavell Nurses' Trust. The tour was part of a longer fundraising walk which aimed to introduce the areas of London where WW! nurse Edith Cavell trained and worked.
Tina's tour was centred around the Royal London Hospital in Whitechapel introducing the history and significance of the buildings including telling...


More 


"
fspopp,London,United Kingdom,Male ,,"City of Venice,London, UK,",[],"Guided Walks in London-Day Tours, London"," Tours
",A qualified City of London and City of Westminster Walking Tour Guide leading private and public walks combining world famous landmarks with hidden treasures often missed by the crowds.,5 of 5 stars,"
Tina met our family for a private tour of London's historic landmarks. Our Mum and Dad spent a half day with Tina at their side, it was like having a very smart and lovely member of the family to show us about. Thank you for your charm and wisdom. Peace x
"
TonBarendrecht,Barendrecht,Barendrecht,,,"London, UK,Saalbach-Hinterglemm, Austria,",[],"Baja Bikes London, London"," Tours
","London by bike is the most exciting way to explore this huge city. The English, Dutch, German or even Spanish speaking guide will bring you to several famous spots in London. Various tours are available, passing by hot spots like Notting Hill, Hyde Park, Chinatown, the Houses of Parliament and of course the Big Ben.",,"
We had a bike tour with our guide Margriet and it was great!
We visited the right places at the xact good time (able to see the changing of the guards for example) and Margriet gave us a lot of background information.
Want to see London? Book a bike tour!
"
DemonShopper55,London,United Kingdom, female , 50-64 ,"London, UK,Paris, France,Manchester, UK,",[],"Cities at Dawn Photography Workshops, London"," ""Classes/Workshops""
","Photography workshops in London, Paris and Venice focused on capturing these beautiful cities at Dawn. Led by photographer Anthony Epes, these workshops are inspired by Anthony's book series of Cities at Dawn.",5 of 5 stars,"
I'm just back from Anthony's Venice at Dawn workshop and can't recommend it highly enough. Anthony is funny, patient, talented and knows Venice intimately. My photographic skills have grown massively as has my love and knowledge of Venice. I would do this again in a flash, but first I need to do his London and Paris workshops.
"
stevie_t_1001,London,United Kingdom,,,"Berlin, Germany,London, UK,Thirsk, UK,Whitby, UK,Bath, UK,Kinlochlaggan, UK,",[],"Cities at Dawn Photography Workshops, London"," ""Classes/Workshops""
","Photography workshops in London, Paris and Venice focused on capturing these beautiful cities at Dawn. Led by photographer Anthony Epes, these workshops are inspired by Anthony's book series of Cities at Dawn.",5 of 5 stars,"
I went on Anthony's London at Dawn workshop in August 2014, and would definitely recommend it to anyone who is thinking of signing up. I had owned a DSLR for a couple of years and had a decent working knowledge of my camera and how to use it before the course. But I learnt a lot on the course, particularly...


More 


"
POONVEDA,London,United Kingdom,,,"London, UK,Agra, India,Arranmore, Ireland,Auckland, New Zealand,Augsburg, Germany,Bad Homburg, Germany,Bali, Indonesia,Banff, Alberta, Canada,Bath, UK,Beijing, China,Berlin, Germany,Beverly Hills, CA, USA,",[],"Cities at Dawn Photography Workshops, London"," ""Classes/Workshops""
","Photography workshops in London, Paris and Venice focused on capturing these beautiful cities at Dawn. Led by photographer Anthony Epes, these workshops are inspired by Anthony's book series of Cities at Dawn.",5 of 5 stars,"
I would highly recommend Anthony's London at Dawn workshop. I joined for the Tower Bridge to Columbia Road leg, and thoroughly enjoyed it (including the coffee and bagel stops along the way). The group was just the right size; Anthony was really great at tailoring his advice towards each student's learning needs whilst also creating space for students to share...


More 


"
theFockers,blackpool,blackpool, , 50-64 ,"El Gouna, Egypt,Puerto Aventuras, Mexico,Taba, Egypt,London, UK,Marsa Alam, Egypt,Birzebbuga, Malta,Blackpool, UK,Mombasa, Kenya,Sharm El Sheikh, Egypt,Kilifi, Kenya,Petra - Wadi Musa, Jordan,Agios Gordios, Greece,",[u'we are mandy and andy from blackpool lancs. '],"Thames Riverboats, London"," Tours
",,5 of 5 stars,"
If visiting London , a Thames boat trip is a must . It was a lovely day , for about 6 return , we went from the fabulous Cutty Sark in Greenwhich to St Catherines Port , we got off at London Tower . It was so informative and interesting , it gave me a great sense of patriotism ....


More 


"
4Venetia,Pahoa,Hawaii, Female ,,"Buenos Aires, Argentina,London, UK,Paris, France,Ubud, Indonesia,New York City, NY, USA,Venice, Italy,Hilo, HI, USA,Chiang Mai, Thailand,Edinburgh, UK,Gili Trawangan, Indonesia,Kailua-Kona, HI, USA,Las Vegas, NV, USA,","[u""I am a photographer,former private chef and a pretty seasoned traveler. I still have many places to explore throughout the world. I have been into photography for several years and it is a passionate calling that I am just now making into a small business on Fine Art America. I'm also entering competitions and have won several awards. Travel is a fabulous way to achieve both, and simultaneously expand my rich and diverse life experience. Bon Voyage fellow travelers! ""]","Thames Riverboats, London"," Tours
",,5 of 5 stars,"
One of the best ways to see London from a different perspective is a trip down the Thames river on one of the many Riverboats. Most of the major landmarks can be seen from the boat and I love the opportunity to be able take good photographs from the top deck. The narrative is often done in more than language...


More 


"
8960,Quebec City,Canada, Female ,,"London, UK,New York City, NY, USA,Boston, MA, USA,Cayo Santa Maria, Cuba,Revere, MA, USA,Puerto Plata, Dominican Republic,Brooklyn, NY, USA,Honfleur, France,Merrimack, NH, USA,Azay-le-Rideau, France,Beaumesnil, France,Cambridge, MA, USA,",[],"Thames Riverboats, London"," Tours
",,5 of 5 stars,"
I recommend you take the Thames river cruise up to Greenwich.
This is worth the price and you will enjoy the marvelous views you get from the river.
Once you arrive at Greenwich, get off the boat and take time to walk up to the meridian, its a beautiful place and you get a great view of the city!
"
Kanowski,Preston,United Kingdom, male , 25-34 ,"Woodbridge, UK,London, UK,Bristol, UK,Claydon, UK,Coniston, UK,Lincoln, UK,Teddington, UK,Ambleside, UK,Clayton-le-Moors, UK,Kos Town, Greece,Lancaster, UK,Preston, UK,",[],"Thamesjet, London",,Awesome aquabatics  only our jetboat can deliver the ultimate high speed experience. Thamesjet is the ONLY jet powered RIB on the river. Stops harder. Turns tighter. Nothings faster. Fact is jet powered RIBs are more manoeuvrable than traditional propeller driven boats. Thats why both the military and the police specify them for their boats. Try it and youll never settle for anything else.,5 of 5 stars,"
I took my family on this on a recent weekend away in London. I'd previously had a really good experience with a competitor, but the Thamesjet company had an offer on which seemed like such good value as we got longer on the water for a very competitive price.
All of your waterproofs and life jackets are provided and there...


More 


"
Demetrios65,Athens,Greece, male , 35-49 ,"Glasgow, UK,London, UK,Rome, Italy,Edinburgh, UK,Venice, Italy,Vatican City, Vatican City,Portsmouth, UK,Dubrovnik, Croatia,Mykonos, Greece,Southampton, UK,Brescia, Italy,Florence, Italy,",[],"Thames Riverboats, London"," Tours
",,5 of 5 stars,"
It was the first time I had a Thames Cruise, and I enjoyed very much. My boat was the ""Silver Bonito"", and our host was absolutely incredible. Told us everything with precision and English sarcasm! Love it every minute. Remember to get well dressed. It is cold in Thames river.
"
ESHW,Cheshire,Cheshire, female , 50-64 ,"London, UK,Luz, Portugal,Manchester, UK,Boston, MA, USA,Kochi (Cochin), India,Agra, India,Alappuzha, India,Kirkby Lonsdale, UK,Munnar, India,Anacapri, Italy,Madurai, India,New Delhi, India,",[],"Thames Riverboats, London"," Tours
",,5 of 5 stars,"
We went just as dusk was falling so saw the buildings lit up, so attractive. There are so many iconic buildings one can see from the river. The city skyline was impressive. There was an informal commentary in English. Highly recommended.
"
Jastone87,,,,,"London, UK,",[],"Thamesjet, London",,Awesome aquabatics  only our jetboat can deliver the ultimate high speed experience. Thamesjet is the ONLY jet powered RIB on the river. Stops harder. Turns tighter. Nothings faster. Fact is jet powered RIBs are more manoeuvrable than traditional propeller driven boats. Thats why both the military and the police specify them for their boats. Try it and youll never settle for anything else.,5 of 5 stars,"
Booked for myself and 5 friends to go on a girls trip on the Thames rush. Travelled down from York to do this. Got to there 15 mins before we was due to go on the boat to find out our time had been rescheduled. I had no email or phone call to advise me of this, no appointments available...


More 


"
bromleyboy4,london,london,,,"London, UK,Playa del Ingles, Spain,Barcelona, Spain,Brighton, UK,Beckenham, UK,Brentwood, UK,Crawley, UK,Huddersfield, UK,Gran Canaria, Spain,Mombasa, Kenya,",[],"Thamesjet, London",,Awesome aquabatics  only our jetboat can deliver the ultimate high speed experience. Thamesjet is the ONLY jet powered RIB on the river. Stops harder. Turns tighter. Nothings faster. Fact is jet powered RIBs are more manoeuvrable than traditional propeller driven boats. Thats why both the military and the police specify them for their boats. Try it and youll never settle for anything else.,5 of 5 stars,"
Well what a ride was really good started like tour Ov Thames then when we got to a point the speed started was really good and the adrenalin rush was good fast and bouncy loved it cannot wait to do it again thanks to all the staff very helpfull
"
InspectorNoccs,London,United Kingdom, female , 50-64 ,"London, UK,Milton Keynes, UK,Witney, UK,Crawley, UK,Waddesdon, UK,Woodstock, UK,Burford, UK,Cirencester, UK,Comares, Spain,Godstone, UK,Haywards Heath, UK,Little Horwood, UK,",[],"Thamesjet, London",,Awesome aquabatics  only our jetboat can deliver the ultimate high speed experience. Thamesjet is the ONLY jet powered RIB on the river. Stops harder. Turns tighter. Nothings faster. Fact is jet powered RIBs are more manoeuvrable than traditional propeller driven boats. Thats why both the military and the police specify them for their boats. Try it and youll never settle for anything else.,5 of 5 stars,"
ThamesJet was part of a pre booked Virgin Experience that was actually run by City Cruises PLC. The day before our original date we were contacted and due to ""operational difficulties"" were asked to rearrange our visit from a Sat to Sun which fortunately we were able to do. As we had also booked a meal under the same voucher...


More 


"
M1DLD,Rayleigh,United Kingdom, male , 35-49 ,"London, UK,Rome, Italy,Orlando, FL, USA,Budapest, Hungary,Manchester, UK,Agadir, Morocco,Dover, UK,Gibraltar, Europe,Antwerp, Belgium,Aschheim, Germany,Barcelona, Spain,Battlesbridge, UK,",[],"Thamesjet, London",,Awesome aquabatics  only our jetboat can deliver the ultimate high speed experience. Thamesjet is the ONLY jet powered RIB on the river. Stops harder. Turns tighter. Nothings faster. Fact is jet powered RIBs are more manoeuvrable than traditional propeller driven boats. Thats why both the military and the police specify them for their boats. Try it and youll never settle for anything else.,5 of 5 stars,"
My wife and 2 children (13 & 11) went for a spin on one if the Jet boats. All I can say is my face hurt with smiling so much! Great fun with great sounding loud music and the boat being thrown side to side at speed. If you are looking for a great way to spend an hour in...


More 


"
vicko1,Gatwick,Gatwick, male , 50-64 ,"Congresbury, UK,London, UK,Bristol, UK,",[],"Thamesjet, London",,Awesome aquabatics  only our jetboat can deliver the ultimate high speed experience. Thamesjet is the ONLY jet powered RIB on the river. Stops harder. Turns tighter. Nothings faster. Fact is jet powered RIBs are more manoeuvrable than traditional propeller driven boats. Thats why both the military and the police specify them for their boats. Try it and youll never settle for anything else.,5 of 5 stars,"
I took my two sons on the Thames Jet during half term and we had a really great experience. The more leisurely part of the trip was very enjoyable, accompanied by a clever and quirky commentary. As soon as we went beyond Tower Bridge the pace changed completely - very exhilarating. I would thoroughly recommend this trip to others.
"
